schemaVersion,suiteId,seed,caseId,exactDepth,algorithm,repetitionIndex,status,solutionDepth,solutionMoves,nodesExpanded,nodesGenerated,limitReason,elapsedMs
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:9|X:3.2|Y:0.2|Z:1.2,3,BIDIRECTIONAL_BFS,0,SOLVED,3,D_CCW F_CW L_CCW,14,168,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:9|X:3.2|Y:0.2|Z:1.2,3,IDA_STAR,0,SOLVED,3,D_CCW F_CW L_CCW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:9|X:3.2|Y:0.2|Z:1.2,3,BFS,0,SOLVED,3,D_CCW F_CW L_CCW,380,4560,,4
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:10|X:3.2|Y:3.2|Z:1.2,3,IDA_STAR,0,SOLVED,3,U_CW L_CCW B_CCW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:10|X:3.2|Y:3.2|Z:1.2,3,BFS,0,SOLVED,3,U_CW L_CCW B_CCW,223,2676,,2
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:10|X:3.2|Y:3.2|Z:1.2,3,BIDIRECTIONAL_BFS,0,SOLVED,3,U_CW L_CCW B_CCW,14,168,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:6|X:1.0|Y:1.2|Z:2.2,3,BFS,0,SOLVED,3,U_CW F_CCW F_CCW,165,1980,,2
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:6|X:1.0|Y:1.2|Z:2.2,3,BIDIRECTIONAL_BFS,0,SOLVED,3,U_CW B_CW B_CW,14,168,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:6|X:1.0|Y:1.2|Z:2.2,3,IDA_STAR,0,SOLVED,3,U_CW F_CCW F_CCW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:10|X:3.2|Y:3.1|Z:1.2,3,BIDIRECTIONAL_BFS,0,SOLVED,3,D_CW L_CCW B_CCW,14,168,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:10|X:3.2|Y:3.1|Z:1.2,3,IDA_STAR,0,SOLVED,3,D_CW L_CCW B_CCW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:10|X:3.2|Y:3.1|Z:1.2,3,BFS,0,SOLVED,3,D_CW L_CCW B_CCW,371,4452,,4
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:13|X:1.1|Y:3.2|Z:2.1,3,IDA_STAR,0,SOLVED,3,B_CW L_CW D_CCW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:13|X:1.1|Y:3.2|Z:2.1,3,BFS,0,SOLVED,3,B_CW L_CW D_CCW,643,7716,,7
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:13|X:1.1|Y:3.2|Z:2.1,3,BIDIRECTIONAL_BFS,0,SOLVED,3,B_CW L_CW D_CCW,14,168,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:18|X:1.2|Y:3.2|Z:3.2,3,BFS,0,SOLVED,3,L_CCW B_CCW D_CCW,944,11328,,10
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:18|X:1.2|Y:3.2|Z:3.2,3,BIDIRECTIONAL_BFS,0,SOLVED,3,L_CCW B_CCW D_CCW,14,168,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:18|X:1.2|Y:3.2|Z:3.2,3,IDA_STAR,0,SOLVED,3,L_CCW B_CCW D_CCW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:2|X:2.0|Y:1.2|Z:3.2,3,BIDIRECTIONAL_BFS,0,SOLVED,3,F_CCW D_CCW B_CW,14,168,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:2|X:2.0|Y:1.2|Z:3.2,3,IDA_STAR,0,SOLVED,3,F_CCW D_CCW B_CW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:2|X:2.0|Y:1.2|Z:3.2,3,BFS,0,SOLVED,3,F_CCW D_CCW B_CW,545,6540,,6
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:2|X:2.0|Y:2.0|Z:2.2,3,IDA_STAR,0,SOLVED,3,U_CCW F_CW D_CCW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:2|X:2.0|Y:2.0|Z:2.2,3,BFS,0,SOLVED,3,U_CCW F_CW D_CCW,243,2916,,3
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:2|X:2.0|Y:2.0|Z:2.2,3,BIDIRECTIONAL_BFS,0,SOLVED,3,D_CCW F_CW U_CCW,14,168,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:14|X:0.0|Y:3.0|Z:1.2,3,BFS,0,SOLVED,3,U_CW D_CW F_CW,134,1608,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:14|X:0.0|Y:3.0|Z:1.2,3,BIDIRECTIONAL_BFS,0,SOLVED,3,U_CW D_CW F_CW,14,168,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:14|X:0.0|Y:3.0|Z:1.2,3,IDA_STAR,0,SOLVED,3,U_CW D_CW F_CW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:18|X:1.2|Y:3.1|Z:3.1,3,BIDIRECTIONAL_BFS,0,SOLVED,3,L_CCW F_CCW U_CCW,14,168,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:18|X:1.2|Y:3.1|Z:3.1,3,IDA_STAR,0,SOLVED,3,L_CCW F_CCW U_CCW,3,36,,0
